#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1980-01-01 to 2023-01-01
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1071: Esther Island, AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment  Value       None           Day                N/A        Inches              N/A           PRCP          Total precipitation                                      
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Esther Island (1071) 
# Alaska  SNOTEL Site - 50 ft
# Reporting Frequency: Daily; Date Range: 1980-01-01 to 2023-01-01
#
# As of: Jan 26, 2023 3:02:20 PM GMT-08:00
#
Date,Esther Island (1071) Air Temperature Maximum (degF),Esther Island (1071) Air Temperature Minimum (degF),Esther Island (1071) Precipitation Increment (in)
2016-06-19,50.5,48.0,2.7
2016-06-20,53.6,46.2,0.0
2016-06-21,66.6,45.1,0.0
2016-06-22,73.6,50.9,0.0
2016-06-23,58.8,49.8,0.2
2016-06-24,52.9,49.5,1.4
2016-06-25,55.0,49.3,0.5
2016-06-26,53.1,48.6,0.1
2016-06-27,53.8,47.8,0.1
2016-06-28,59.5,47.8,0.0
2016-06-29,59.5,48.2,0.0
2016-06-30,57.9,45.5,0.0
2016-07-01,59.5,48.0,0.0
2016-07-02,61.5,46.2,0.0
2016-07-03,61.7,52.0,0.0
2016-07-04,55.0,50.7,0.2
2016-07-05,53.1,50.5,0.4
2016-07-06,52.9,49.8,1.5
2016-07-07,63.9,49.1,0.0
2016-07-08,71.4,51.4,0.0
2016-07-09,61.0,48.9,0.0
2016-07-10,64.4,52.3,0.0
2016-07-11,60.1,51.1,0.0
2016-07-12,65.8,48.4,0.0
2016-07-13,63.3,47.8,0.0
2016-07-14,64.8,49.1,0.0
2016-07-15,64.6,50.4,0.0
2016-07-16,65.8,50.4,0.0
2016-07-17,72.9,49.8,0.0
2016-07-18,76.6,59.7,0.0
2016-07-19,74.8,57.4,0.0
2016-07-20,67.5,54.0,0.0
2016-07-21,60.3,53.8,0.5
2016-07-22,54.7,52.3,2.2
2016-07-23,66.6,50.5,0.0
2016-07-24,58.1,51.6,1.5
2016-07-25,53.2,50.7,1.8
2016-07-26,56.7,50.0,0.4
2016-07-27,55.6,51.3,0.8
2016-07-28,59.2,50.7,0.6
2016-07-29,55.8,49.8,0.1
2016-07-30,55.6,49.5,0.1
2016-07-31,57.4,48.6,0.1
2016-08-01,52.0,47.5,0.2
2016-08-02,55.4,50.7,0.5
2016-08-03,59.5,48.0,0.0
2016-08-04,55.9,52.2,1.0
2016-08-05,55.0,52.2,0.9
2016-08-06,55.9,52.2,1.0
2016-08-07,55.9,53.2,2.7
2016-08-08,55.2,50.5,0.8
2016-08-09,54.9,48.4,0.0
2016-08-10,61.9,50.4,0.0
2016-08-11,53.4,49.6,1.5
2016-08-12,55.0,50.7,2.7
2016-08-13,54.7,52.0,2.4
2016-08-14,54.0,49.6,1.9
2016-08-15,51.1,49.1,0.5
2016-08-16,55.4,48.6,0.0
2016-08-17,55.8,50.7,0.3
2016-08-18,57.9,49.6,0.0
2016-08-19,57.0,47.1,0.2
2016-08-20,54.7,45.3,0.0
2016-08-21,53.1,50.0,0.4
2016-08-22,52.0,49.5,3.0
2016-08-23,54.0,51.4,2.4
2016-08-24,54.1,51.4,2.1
2016-08-25,56.7,48.9,1.0
2016-08-26,64.9,49.3,0.0
2016-08-27,67.3,52.0,0.0
2016-08-28,69.1,49.1,0.0
2016-08-29,66.9,46.9,0.0
2016-08-30,64.0,45.7,0.0
2016-08-31,65.1,45.9,0.0
2016-09-01,63.0,44.4,0.0
2016-09-02,64.6,43.3,0.0
2016-09-03,55.0,44.2,0.0
2016-09-04,50.7,47.7,0.6
2016-09-05,52.3,47.5,0.2
2016-09-06,48.6,42.6,2.8
2016-09-07,55.6,41.5,0.0
2016-09-08,51.8,43.9,0.5
2016-09-09,58.1,44.1,0.0
2016-09-10,59.7,43.5,0.0
2016-09-11,52.0,44.4,2.1
2016-09-12,52.5,48.7,2.8
2016-09-13,55.8,45.3,0.0
2016-09-14,49.5,45.0,0.9
2016-09-15,50.0,46.8,1.4
2016-09-16,48.6,45.0,0.8
2016-09-17,53.4,43.5,0.0
2016-09-18,55.0,43.5,0.0
2016-09-19,57.2,43.9,0.0
2016-09-20,51.3,45.7,0.2
2016-09-21,48.9,41.9,6.9
2016-09-22,48.0,41.7,1.1
2016-09-23,46.8,40.5,1.0
2016-09-24,43.9,40.8,1.9
2016-09-25,43.3,39.7,0.3
2016-09-26,47.8,37.6,0.0
2016-09-27,,,0.0
2016-09-28,49.5,35.6,0.0
2016-09-29,51.6,36.3,0.0
2016-09-30,51.4,36.0,0.0
2016-10-01,47.1,35.4,0.0
2016-10-02,47.1,38.7,0.0
2016-10-03,50.7,36.7,0.0
2016-10-04,50.0,37.9,0.1
2016-10-05,48.6,34.5,0.1
2016-10-06,47.5,33.3,0.0
2016-10-07,47.1,33.1,0.1
2016-10-08,46.0,31.8,0.0
2016-10-09,46.4,32.7,0.0
2016-10-10,44.4,34.5,0.0
2016-10-11,49.1,35.8,0.0
2016-10-12,44.8,34.3,0.1
2016-10-13,47.1,32.4,0.0
2016-10-14,44.4,31.3,0.0
2016-10-15,43.2,29.1,0.1
2016-10-16,36.9,28.9,0.0
2016-10-17,38.5,30.7,1.1
2016-10-18,41.4,33.8,0.0
2016-10-19,45.1,35.6,0.0
2016-10-20,45.1,34.5,0.4
2016-10-21,38.1,32.5,0.0
2016-10-22,38.1,32.9,0.1
2016-10-23,38.8,28.0,0.1
2016-10-24,40.5,27.9,0.0
2016-10-25,39.4,28.6,0.0
2016-10-26,38.5,30.0,0.0
2016-10-27,39.6,30.2,0.0
2016-10-28,41.5,31.6,0.0
2016-10-29,43.9,37.6,0.0
2016-10-30,44.8,42.6,0.4
2016-10-31,43.9,39.7,2.1
2016-11-01,44.4,39.9,2.5
2016-11-02,41.7,34.9,1.6
2016-11-03,39.0,31.1,0.1
2016-11-04,37.9,31.8,0.0
2016-11-05,37.0,32.0,0.0
2016-11-06,38.7,31.3,0.6
2016-11-07,38.3,35.4,0.1
2016-11-08,44.8,38.1,1.4
2016-11-09,45.7,41.4,1.1
2016-11-10,44.1,39.2,1.4
2016-11-11,41.2,37.0,0.2
2016-11-12,42.3,37.8,1.3
2016-11-13,41.0,32.4,1.2
2016-11-14,40.6,32.5,1.2
2016-11-15,40.6,34.0,0.3
2016-11-16,35.8,31.8,0.1
2016-11-17,35.2,27.9,0.0
2016-11-18,35.4,30.6,0.9
2016-11-19,33.4,29.8,0.1
2016-11-20,34.5,30.6,0.7
2016-11-21,38.1,29.3,0.3
2016-11-22,32.7,27.3,0.0
2016-11-23,32.5,26.6,0.2
2016-11-24,34.3,25.5,0.0
2016-11-25,34.0,26.1,0.0
2016-11-26,33.4,27.7,0.0
2016-11-27,35.6,32.4,0.0
2016-11-28,32.4,24.1,0.2
2016-11-29,29.5,24.1,0.0
2016-11-30,36.3,19.9,0.8
2016-12-01,38.5,32.5,0.9
2016-12-02,34.5,23.7,0.2
2016-12-03,23.7,19.4,0.2
2016-12-04,22.1,19.0,0.0
2016-12-05,28.6,16.5,0.0
2016-12-06,30.7,27.3,0.1
2016-12-07,31.8,30.0,0.6
2016-12-08,32.2,28.2,0.3
2016-12-09,31.1,23.5,0.0
2016-12-10,26.8,21.6,0.0
2016-12-11,24.4,20.1,0.0
2016-12-12,21.9,18.0,0.0
2016-12-13,19.9,17.1,0.0
2016-12-14,21.0,17.4,0.0
2016-12-15,27.9,17.8,0.0
2016-12-16,35.1,27.3,0.9
2016-12-17,37.2,29.8,0.8
2016-12-18,35.4,30.4,0.4
2016-12-19,36.3,30.2,0.5
2016-12-20,30.7,28.0,0.1
2016-12-21,31.3,26.6,0.1
2016-12-22,30.9,26.4,0.4
2016-12-23,28.2,17.6,0.1
2016-12-24,34.9,18.3,0.0
2016-12-25,36.9,31.3,1.9
2016-12-26,32.2,30.7,0.9
2016-12-27,31.8,30.7,0.2
2016-12-28,32.2,27.5,0.2
2016-12-29,28.2,25.7,0.0
2016-12-30,36.0,27.9,0.4
2016-12-31,37.8,23.2,0.0
2017-01-01,24.3,16.5,0.0
2017-01-02,23.2,16.2,0.1
2017-01-03,28.0,20.1,0.0
2017-01-04,38.8,20.5,0.0
2017-01-05,37.2,29.8,0.0
2017-01-06,30.4,14.7,0.0
2017-01-07,27.1,14.4,0.0
2017-01-08,29.5,18.7,0.0
2017-01-09,24.3,19.0,0.0
2017-01-10,28.2,18.1,0.0
2017-01-11,25.5,17.8,0.0
2017-01-12,27.0,20.5,0.0
2017-01-13,35.2,26.2,0.6
2017-01-14,36.3,28.9,0.9
2017-01-15,30.9,25.3,0.2
2017-01-16,25.7,21.2,1.5
2017-01-17,21.9,18.0,0.1
2017-01-18,18.3,15.6,0.0
2017-01-19,23.5,5.4,0.1
2017-01-20,25.9,3.9,0.2
2017-01-21,33.1,24.4,0.3
2017-01-22,27.1,12.0,0.4
2017-01-23,30.9,15.8,0.6
2017-01-24,34.2,30.6,1.9
2017-01-25,38.3,30.7,1.4
2017-01-26,39.0,33.4,1.4
2017-01-27,36.3,31.3,0.6
2017-01-28,35.4,28.4,0.2
2017-01-29,30.4,24.3,0.1
2017-01-30,34.0,27.0,0.0
2017-01-31,35.2,32.2,1.1
2017-02-01,34.5,29.5,0.2
2017-02-02,31.5,24.6,0.2
2017-02-03,34.0,23.2,0.0
2017-02-04,33.1,24.3,0.0
2017-02-05,33.4,21.4,0.1
2017-02-06,30.4,19.4,0.1
2017-02-07,33.4,17.6,0.1
2017-02-08,28.2,15.3,0.0
2017-02-09,28.8,23.5,0.0
2017-02-10,25.3,19.9,0.3
2017-02-11,22.6,12.2,0.5
2017-02-12,32.5,3.9,0.3
2017-02-13,39.9,31.5,2.8
2017-02-14,39.7,31.1,2.5
2017-02-15,37.0,30.4,0.7
2017-02-16,33.4,30.0,0.7
2017-02-17,35.8,31.1,0.5
2017-02-18,37.6,28.4,0.2
2017-02-19,32.4,27.3,0.2
2017-02-20,27.3,20.7,0.3
2017-02-21,25.9,15.8,0.2
2017-02-22,31.5,19.8,0.1
2017-02-23,32.0,16.9,0.0
2017-02-24,38.1,16.0,0.0
2017-02-25,38.5,28.6,0.0
2017-02-26,38.7,22.6,0.0
2017-02-27,35.6,21.7,0.0
2017-02-28,28.6,13.6,0.4
2017-03-01,27.1,10.6,0.0
2017-03-02,29.3,14.9,0.0
2017-03-03,29.1,14.2,0.0
2017-03-04,30.4,9.0,0.0
2017-03-05,28.0,5.0,0.0
2017-03-06,25.0,2.5,0.0
2017-03-07,23.2,5.7,0.0
2017-03-08,28.0,3.7,0.0
2017-03-09,30.0,5.0,0.0
2017-03-10,32.5,6.4,0.0
2017-03-11,32.4,8.4,0.0
2017-03-12,32.9,6.3,0.0
2017-03-13,33.1,7.0,0.0
2017-03-14,27.7,14.7,0.0
2017-03-15,23.7,18.3,0.0
2017-03-16,32.7,22.8,0.0
2017-03-17,30.6,14.2,0.0
2017-03-18,31.1,22.8,0.0
2017-03-19,34.0,27.1,0.6
2017-03-20,34.7,15.3,0.5
2017-03-21,33.3,14.0,0.0
2017-03-22,33.6,14.4,0.0
2017-03-23,34.2,14.5,0.0
2017-03-24,34.3,21.6,0.0
2017-03-25,36.3,8.4,0.0
2017-03-26,38.7,20.1,0.0
2017-03-27,35.1,18.9,0.3
2017-03-28,37.0,31.3,1.1
2017-03-29,37.8,30.7,1.3
2017-03-30,34.5,30.4,0.3
2017-03-31,37.4,31.8,1.8
2017-04-01,38.5,34.5,1.6
2017-04-02,35.4,32.4,0.3
2017-04-03,40.3,31.8,0.7
2017-04-04,39.9,33.1,1.4
2017-04-05,42.1,32.7,0.0
2017-04-06,41.0,34.5,0.5
2017-04-07,47.1,29.8,0.0
2017-04-08,47.5,28.0,0.0
2017-04-09,41.2,28.9,0.2
2017-04-10,39.9,30.9,0.1
2017-04-11,46.0,30.7,0.0
2017-04-12,50.7,31.5,0.0
2017-04-13,49.8,29.8,0.0
2017-04-14,51.3,28.2,0.0
2017-04-15,49.3,26.1,0.0
2017-04-16,43.3,27.0,0.0
2017-04-17,45.3,30.9,0.0
2017-04-18,46.4,28.8,0.0
2017-04-19,46.9,26.6,0.0
2017-04-20,48.6,26.2,0.0
2017-04-21,47.1,27.5,0.0
2017-04-22,50.4,29.1,0.0
2017-04-23,51.4,33.3,0.0
2017-04-24,43.2,34.7,0.4
2017-04-25,41.5,34.3,0.3
2017-04-26,47.1,32.2,0.0
2017-04-27,43.9,33.8,0.0
2017-04-28,44.4,36.3,0.1
2017-04-29,46.6,33.6,0.0
2017-04-30,42.6,32.7,0.5
2017-05-01,38.8,35.2,1.3
2017-05-02,43.2,33.8,0.2
2017-05-03,43.5,36.1,0.8
2017-05-04,47.7,31.6,0.2
2017-05-05,52.0,30.0,0.0
2017-05-06,50.2,29.5,0.0
2017-05-07,44.4,36.0,1.1
2017-05-08,44.4,35.1,0.0
2017-05-09,45.9,34.5,0.1
2017-05-10,50.7,34.2,0.0
2017-05-11,58.1,32.5,0.0
2017-05-12,55.6,32.4,0.0
2017-05-13,43.0,32.9,0.2
2017-05-14,49.6,35.2,0.0
2017-05-15,53.1,31.6,0.0
2017-05-16,50.7,33.6,0.0
2017-05-17,44.4,38.7,0.2
2017-05-18,44.2,38.7,0.7
2017-05-19,42.3,37.2,0.6
2017-05-20,47.1,37.6,0.0
2017-05-21,43.9,38.8,1.6
2017-05-22,44.8,36.9,0.1
2017-05-23,53.4,33.4,0.0
2017-05-24,44.2,39.6,1.3
2017-05-25,48.4,34.5,0.3
2017-05-26,44.1,34.3,0.2
2017-05-27,40.8,35.4,1.6
2017-05-28,42.4,37.6,1.4
2017-05-29,44.2,37.6,0.3
2017-05-30,54.9,33.6,0.0
2017-05-31,62.4,37.9,0.0
2017-06-01,63.1,39.9,0.0
2017-06-02,59.4,42.6,0.0
2017-06-03,55.0,45.9,0.0
2017-06-04,46.6,42.8,0.5
2017-06-05,54.5,42.3,0.0
2017-06-06,53.1,44.8,0.8
2017-06-07,50.7,44.6,0.8
2017-06-08,55.4,46.0,0.0
2017-06-09,62.2,48.0,0.0
2017-06-10,48.6,46.0,0.6
2017-06-11,48.9,43.5,0.2
2017-06-12,49.3,43.0,0.0
2017-06-13,54.5,41.9,0.0
2017-06-14,57.4,43.2,0.0
2017-06-15,63.7,42.4,0.0
2017-06-16,54.3,43.5,0.0
2017-06-17,51.8,47.5,0.0
2017-06-18,57.2,43.5,0.0
2017-06-19,54.0,41.7,0.2
2017-06-20,51.3,45.9,0.1
2017-06-21,50.7,45.7,0.0
2017-06-22,51.8,46.8,0.0
2017-06-23,54.3,48.0,0.0
2017-06-24,60.3,45.9,0.0
2017-06-25,63.0,48.0,0.0
2017-06-26,53.2,46.6,0.2
2017-06-27,49.6,46.4,1.1
2017-06-28,55.8,46.8,0.3
2017-06-29,50.9,46.2,0.6
2017-06-30,52.9,46.2,0.0
2017-07-01,54.5,48.0,0.0
2017-07-02,53.1,48.0,0.4
2017-07-03,52.9,47.5,0.0
2017-07-04,58.6,46.6,0.0
2017-07-05,62.1,46.2,0.0
2017-07-06,55.9,48.7,0.0
2017-07-07,57.0,48.9,0.0
2017-07-08,51.6,46.6,1.4
2017-07-09,57.9,44.2,0.0
2017-07-10,57.4,45.3,0.0
2017-07-11,56.7,46.4,0.1
2017-07-12,67.5,49.3,0.0
2017-07-13,72.7,50.0,0.0
2017-07-14,57.6,51.8,0.0
2017-07-15,61.3,50.7,0.0
2017-07-16,58.3,51.1,0.0
2017-07-17,56.7,51.3,0.0
2017-07-18,52.7,49.8,0.6
2017-07-19,53.1,50.0,0.8
2017-07-20,59.5,48.2,0.1
2017-07-21,64.2,46.8,0.0
2017-07-22,73.2,49.5,0.0
2017-07-23,58.8,51.1,0.0
2017-07-24,57.4,52.2,0.1
2017-07-25,55.2,50.7,0.1
2017-07-26,55.2,50.4,0.0
2017-07-27,57.7,48.6,0.0
2017-07-28,55.0,50.9,0.1
2017-07-29,61.7,49.6,0.0
2017-07-30,60.6,50.5,0.0
2017-07-31,62.6,50.5,0.0
2017-08-01,55.2,50.9,0.5
2017-08-02,54.1,50.7,0.6
2017-08-03,57.6,51.3,0.1
2017-08-04,63.3,50.2,0.0
2017-08-05,73.8,47.8,0.0
2017-08-06,63.5,49.5,0.0
2017-08-07,57.6,51.4,0.0
2017-08-08,63.0,48.7,0.1
2017-08-09,59.0,48.0,0.6
2017-08-10,59.7,51.1,0.7
2017-08-11,53.2,49.3,1.8
2017-08-12,53.1,48.7,1.8
2017-08-13,52.9,43.9,1.1
2017-08-14,56.1,43.7,0.0
2017-08-15,59.4,46.9,0.0
2017-08-16,50.9,44.8,1.3
2017-08-17,49.3,43.7,0.2
2017-08-18,50.7,41.4,0.6
2017-08-19,56.8,45.0,0.0
2017-08-20,51.3,47.3,1.2
2017-08-21,53.8,47.1,0.4
2017-08-22,60.8,47.7,0.0
2017-08-23,53.1,50.2,2.3
2017-08-24,51.1,47.5,2.6
2017-08-25,52.2,47.5,1.3
2017-08-26,51.1,47.3,0.5
2017-08-27,54.0,45.3,0.0
2017-08-28,53.8,46.4,0.8
2017-08-29,54.0,46.6,3.3
2017-08-30,52.5,46.0,2.1
2017-08-31,50.7,46.6,2.5
2017-09-01,49.6,42.8,1.0
2017-09-02,46.6,42.6,1.0
2017-09-03,53.8,43.3,0.4
2017-09-04,55.8,43.0,0.7
2017-09-05,56.5,46.8,2.7
2017-09-06,51.6,46.2,0.4
2017-09-07,48.7,45.1,1.6
2017-09-08,47.7,44.2,0.4
2017-09-09,52.9,44.4,0.0
2017-09-10,48.2,45.1,1.0
2017-09-11,53.8,42.4,0.0
2017-09-12,49.8,44.6,0.3
2017-09-13,48.7,45.9,0.9
2017-09-14,48.6,44.8,1.3
2017-09-15,48.4,43.3,0.8
2017-09-16,49.1,46.0,2.1
2017-09-17,52.9,45.1,0.2
2017-09-18,48.6,43.9,0.7
2017-09-19,54.3,42.6,0.0
2017-09-20,52.5,,0.0
2017-09-21,46.9,43.3,0.7
2017-09-22,49.5,44.8,0.8
2017-09-23,49.8,47.8,1.5
2017-09-24,51.1,45.1,1.1
2017-09-25,47.5,40.5,0.3
2017-09-26,51.3,40.5,0.0
2017-09-27,51.6,44.4,0.9
2017-09-28,50.0,44.6,1.7
2017-09-29,46.6,39.4,0.5
2017-09-30,46.4,38.5,0.0
2017-10-01,47.5,38.1,0.1
2017-10-02,46.9,39.0,6.3
2017-10-03,49.6,43.9,1.0
2017-10-04,51.1,45.5,0.4
2017-10-05,47.8,36.1,1.2
2017-10-06,49.3,35.8,0.0
2017-10-07,50.4,39.6,0.6
2017-10-08,46.8,38.5,1.3
2017-10-09,49.5,38.7,0.1
2017-10-10,45.9,36.0,0.1
2017-10-11,50.5,35.1,0.0
2017-10-12,43.2,35.4,0.2
2017-10-13,47.1,35.2,0.5
2017-10-14,41.4,33.1,0.1
2017-10-15,41.2,34.3,0.1
2017-10-16,39.7,34.7,0.0
2017-10-17,37.2,32.4,0.3
2017-10-18,38.3,32.9,0.1
2017-10-19,35.4,30.4,0.0
2017-10-20,33.1,28.0,0.1
2017-10-21,33.1,30.0,1.0
2017-10-22,34.2,26.2,0.1
2017-10-23,34.0,27.7,0.0
2017-10-24,39.0,30.9,0.8
2017-10-25,40.5,35.1,2.4
2017-10-26,39.7,36.3,3.7
2017-10-27,43.3,38.5,0.1
2017-10-28,41.2,37.8,0.0
2017-10-29,40.3,36.3,0.6
2017-10-30,43.5,37.8,0.9
2017-10-31,44.4,36.1,0.2
2017-11-01,43.3,33.4,0.1
2017-11-02,40.3,32.9,0.0
2017-11-03,45.1,32.5,0.0
2017-11-04,37.6,30.4,0.0
2017-11-05,36.1,31.1,0.6
2017-11-06,35.1,29.8,0.2
2017-11-07,33.3,27.7,0.0
2017-11-08,36.0,27.0,0.0
2017-11-09,34.9,30.6,0.0
2017-11-10,33.3,30.4,0.0
2017-11-11,31.3,27.7,0.0
2017-11-12,38.7,27.1,0.0
2017-11-13,35.4,28.8,0.0
2017-11-14,33.6,27.7,0.0
2017-11-15,31.1,25.0,0.1
2017-11-16,31.6,27.7,0.0
2017-11-17,37.0,26.6,0.0
2017-11-18,34.7,23.9,0.1
2017-11-19,30.6,25.0,0.0
2017-11-20,30.9,23.9,0.0
2017-11-21,29.3,22.8,0.0
2017-11-22,30.6,24.6,0.1
2017-11-23,27.9,23.7,0.0
2017-11-24,27.7,25.0,0.0
2017-11-25,25.5,20.8,0.0
2017-11-26,33.6,25.0,0.5
2017-11-27,35.4,30.7,0.4
2017-11-28,36.0,30.7,1.9
2017-11-29,37.6,30.9,1.0
2017-11-30,33.4,30.4,0.3
2017-12-01,31.6,25.0,0.2
2017-12-02,33.4,28.8,0.6
2017-12-03,38.7,31.1,3.9
2017-12-04,40.3,33.1,0.7
2017-12-05,40.5,31.3,0.8
2017-12-06,36.1,30.4,0.4
2017-12-07,42.1,31.3,3.0
2017-12-08,40.3,35.1,1.5
2017-12-09,43.5,35.1,0.3
2017-12-10,43.0,35.4,1.5
2017-12-11,43.3,36.9,0.9
2017-12-12,42.6,35.8,1.5
2017-12-13,43.0,30.9,2.5
2017-12-14,37.0,31.5,1.4
2017-12-15,37.8,31.3,1.7
2017-12-16,37.8,30.7,1.1
2017-12-17,32.2,30.6,0.7
2017-12-18,30.9,25.0,0.0
2017-12-19,36.0,25.3,0.4
2017-12-20,35.8,24.1,0.1
2017-12-21,24.4,21.7,0.0
2017-12-22,24.8,20.3,0.0
2017-12-23,28.4,21.6,0.0
2017-12-24,34.3,27.9,0.0
2017-12-25,32.2,28.8,0.0
2017-12-26,31.8,22.1,0.4
2017-12-27,27.7,19.8,0.0
2017-12-28,27.7,17.4,0.0
2017-12-29,24.6,15.6,0.0
2017-12-30,33.3,23.9,0.0
2017-12-31,33.4,30.4,1.4
2018-01-01,40.5,30.9,2.7
2018-01-02,40.3,32.4,0.6
2018-01-03,33.3,31.3,0.7
2018-01-04,32.4,30.6,0.2
2018-01-05,31.1,22.8,0.1
2018-01-06,33.8,27.9,0.0
2018-01-07,34.0,30.6,0.0
2018-01-08,32.2,22.8,0.3
2018-01-09,24.3,18.0,0.0
2018-01-10,26.6,22.3,0.0
2018-01-11,32.9,26.4,0.9
2018-01-12,37.8,31.8,2.3
2018-01-13,41.0,32.2,1.7
2018-01-14,39.9,32.7,0.4
2018-01-15,36.9,31.6,1.9
2018-01-16,44.2,34.2,1.7
2018-01-17,39.7,31.3,1.2
2018-01-18,32.5,25.5,0.2
2018-01-19,31.3,25.3,0.0
2018-01-20,30.0,25.0,0.2
2018-01-21,29.1,23.2,0.1
2018-01-22,32.4,28.9,0.3
2018-01-23,32.4,23.4,0.3
2018-01-24,23.5,17.6,0.9
2018-01-25,27.0,14.5,0.6
2018-01-26,33.4,20.8,0.0
2018-01-27,30.7,18.9,0.0
2018-01-28,22.5,10.0,0.8
2018-01-29,16.0,5.2,1.1
2018-01-30,14.7,3.9,0.0
2018-01-31,25.0,14.4,0.0
2018-02-01,21.2,4.6,0.0
2018-02-02,17.4,2.5,0.0
2018-02-03,15.1,3.7,0.0
2018-02-04,16.2,4.6,0.0
2018-02-05,24.3,4.5,0.0
2018-02-06,32.7,23.7,0.0
2018-02-07,32.4,21.4,0.0
2018-02-08,25.3,10.0,0.0
2018-02-09,23.4,8.1,0.3
2018-02-10,27.0,8.2,0.0
2018-02-11,32.5,26.8,0.0
2018-02-12,34.7,31.5,0.0
2018-02-13,40.5,31.3,0.0
2018-02-14,37.6,28.2,0.0
2018-02-15,35.2,19.2,0.0
2018-02-16,33.6,19.0,0.0
2018-02-17,36.7,18.0,0.0
2018-02-18,32.2,17.1,0.0
2018-02-19,35.8,21.2,0.0
2018-02-20,38.1,21.2,0.0
2018-02-21,36.9,21.6,0.0
2018-02-22,37.4,21.2,0.2
2018-02-23,35.4,24.4,0.0
2018-02-24,32.4,24.4,0.1
2018-02-25,32.2,24.1,0.0
2018-02-26,31.1,24.4,0.1
2018-02-27,29.7,23.2,0.0
2018-02-28,29.7,22.6,0.0
2018-03-01,30.6,12.0,0.0
2018-03-02,33.3,12.2,0.0
2018-03-03,33.6,23.9,0.0
2018-03-04,35.2,19.2,0.0
2018-03-05,35.1,15.4,0.0
2018-03-06,31.1,12.9,0.1
2018-03-07,32.4,25.3,0.2
2018-03-08,31.6,26.4,0.7
2018-03-09,34.0,29.8,0.9
2018-03-10,32.9,29.3,0.6
2018-03-11,33.3,26.8,0.6
2018-03-12,41.9,30.0,0.0
2018-03-13,40.8,31.5,0.3
2018-03-14,33.6,31.5,0.8
2018-03-15,37.4,31.3,0.2
2018-03-16,37.4,31.6,0.4
2018-03-17,44.6,31.1,0.0
2018-03-18,38.5,32.5,0.0
2018-03-19,40.6,31.5,0.2
2018-03-20,39.6,33.4,0.0
2018-03-21,36.9,25.7,0.0
2018-03-22,38.3,21.0,0.0
2018-03-23,43.2,22.1,0.0
2018-03-24,40.5,22.3,0.0
2018-03-25,39.6,16.3,0.0
2018-03-26,39.7,24.3,0.0
2018-03-27,42.1,27.0,0.0
2018-03-28,43.0,23.2,0.0
2018-03-29,40.5,24.6,0.0
2018-03-30,39.0,27.9,0.0
2018-03-31,39.7,23.5,0.0
2018-04-01,44.6,24.6,0.0
2018-04-02,41.5,21.6,0.0
2018-04-03,35.2,19.2,0.1
2018-04-04,34.0,24.6,1.3
2018-04-05,42.3,25.0,0.1
2018-04-06,39.0,19.6,0.0
2018-04-07,46.0,31.5,0.0
2018-04-08,50.4,29.3,0.0
2018-04-09,41.0,34.0,0.3
2018-04-10,43.5,33.1,0.4
2018-04-11,43.2,32.0,0.1
2018-04-12,50.4,30.4,0.0
2018-04-13,46.9,30.9,0.0
2018-04-14,49.6,30.7,0.0
2018-04-15,49.1,29.1,0.0
2018-04-16,46.9,27.1,0.1
2018-04-17,43.5,30.0,0.1
2018-04-18,38.7,32.5,0.6
2018-04-19,46.9,32.7,0.0
2018-04-20,39.4,33.1,0.5
2018-04-21,40.5,34.9,0.4
2018-04-22,39.0,34.9,1.5
2018-04-23,42.1,33.1,0.7
